id,race_id,driver_id,constructor_id,grid_position,finish_position,position_text,points,laps,status,fastest_lap_time
5135,249,132,200,17,16,16,0.0,60,Finished,1:36.279
5136,249,774,201,14,17,17,0.0,60,Finished,1:33.654
5137,249,331,135,5,18,18,0.0,59,+1 Lap,1:35.367
5138,249,665,73,9,19,R,0.0,34,Engine,1:36.080
5139,249,103,200,19,20,R,0.0,18,Hydraulics,1:37.498
5140,250,331,135,4,1,1,10.0,70,Finished,1:22.479
5141,250,665,73,7,2,2,8.0,70,Finished,1:22.434
5142,250,806,169,3,3,3,6.0,70,Finished,1:21.931
5143,250,652,212,5,4,4,5.0,70,Finished,1:22.468
5144,250,416,135,6,5,5,4.0,70,Finished,1:22.958
5145,250,300,201,13,6,6,3.0,70,Finished,1:22.506
5146,250,137,28,8,7,7,2.0,70,Finished,1:22.706
5147,250,774,201,11,8,8,1.0,70,Finished,1:23.261
5148,250,539,212,9,9,9,0.0,70,Finished,1:23.180
5149,250,53,28,12,10,10,0.0,70,Finished,1:23.024
5150,250,346,20,15,11,11,0.0,70,Finished,1:23.282
5151,250,600,170,14,12,12,0.0,70,Finished,1:23.418
5152,250,419,20,18,13,13,0.0,70,Finished,1:23.224
5153,250,247,77,16,14,14,0.0,69,+1 Lap,1:23.174
5154,250,14,200,19,15,15,0.0,69,+1 Lap,1:23.444
5155,250,132,200,10,16,16,0.0,69,+1 Lap,1:22.955
5156,250,789,169,2,17,R,0.0,29,Suspension,1:23.457
5157,250,17,170,1,18,R,0.0,15,Wheel,1:23.529
5158,250,742,77,17,19,R,0.0,1,Overheating,
5159,250,496,73,,20,W,0.0,,Withdrew,
5160,251,53,28,3,1,1,10.0,57,Finished,1:38.990
5161,251,331,135,1,2,2,8.0,57,Finished,1:39.056
5162,251,665,73,6,3,3,6.0,57,Finished,1:39.207
5163,251,416,135,2,4,4,5.0,57,Finished,1:39.341
5164,251,652,212,7,5,5,4.0,57,Finished,1:39.329
5165,251,17,170,8,6,6,3.0,57,Finished,1:39.494
5166,251,137,28,5,7,7,2.0,57,Finished,1:38.874
5167,251,419,20,10,8,8,1.0,57,Finished,1:39.374
5168,251,806,169,9,9,9,0.0,57,Finished,1:39.528
5169,251,742,77,12,10,10,0.0,57,Finished,1:39.622
5170,251,346,20,11,11,11,0.0,57,Finished,1:39.704
5171,251,247,77,16,12,12,0.0,57,Finished,1:40.111
5172,251,774,201,18,13,13,0.0,57,Finished,1:39.941
5173,251,300,201,13,14,14,0.0,57,Finished,1:38.683
5174,251,315,170,14,15,15,0.0,57,Finished,1:39.428
5175,251,14,200,19,16,16,0.0,56,+1 Lap,1:40.935
5176,251,41,73,20,17,17,0.0,56,+1 Lap,1:40.590
5177,251,539,212,17,18,18,0.0,54,+3 Laps,1:39.747
5178,251,132,200,15,19,R,0.0,41,Brakes,1:41.042
5179,251,789,169,4,20,R,0.0,23,Engine,1:39.992
5180,252,665,73,6,1,1,10.0,44,Finished,1:47.674
5181,252,247,77,1,2,2,8.0,44,Finished,1:47.737
5182,252,789,169,8,3,3,6.0,44,Finished,1:47.263
5183,252,419,20,5,4,4,5.0,44,Finished,1:47.664
5184,252,346,20,3,5,5,4.0,44,Finished,1:47.371
5185,252,416,135,15,6,6,3.0,44,Finished,1:48.348
5186,252,53,28,4,7,7,2.0,44,Finished,1:48.257
5187,252,652,212,10,8,8,1.0,44,Finished,1:47.766
5188,252,806,169,9,9,9,0.0,44,Finished,1:47.783
5189,252,300,201,7,10,10,0.0,44,Finished,1:47.736
5190,252,742,77,11,11,11,0.0,44,Finished,1:47.859
5191,252,132,200,16,12,12,0.0,44,Finished,1:47.763
5192,252,539,212,18,13,13,0.0,44,Finished,1:48.205
5193,252,41,73,20,14,14,0.0,44,Finished,1:49.803
5194,252,17,170,13,15,R,0.0,26,Retired,1:48.634
5195,252,774,201,2,16,R,0.0,21,Brakes,1:50.029
5196,252,137,28,14,17,R,0.0,,Collision,
5197,252,315,170,19,18,R,0.0,,Collision,
5198,252,331,135,12,19,R,0.0,,Collision,
5199,252,14,200,17,20,R,0.0,,Collision,
5200,253,53,28,5,1,1,10.0,53,Finished,1:24.967
5201,253,137,28,6,2,2,8.0,53,Finished,1:24.935
5202,253,665,73,3,3,3,6.0,53,Finished,1:24.761
5203,253,742,77,2,4,4,5.0,53,Finished,1:24.739
5204,253,17,170,8,5,5,4.0,53,Finished,1:25.199
5205,253,416,135,4,6,6,3.0,53,Finished,1:25.109
5206,253,346,20,15,7,7,2.0,53,Finished,1:25.488
5207,253,789,169,9,8,8,1.0,53,Finished,1:25.194
5208,253,247,73,14,9,9,0.0,53,Finished,1:25.498
5209,253,539,212,17,10,10,0.0,53,Finished,1:25.976
5210,253,300,201,16,11,11,0.0,53,Finished,1:25.751
5211,253,331,135,1,12,12,0.0,52,Accident,1:24.802
5212,253,132,200,19,13,13,0.0,52,+1 Lap,1:25.564
5213,253,774,201,11,14,14,0.0,52,+1 Lap,1:25.700
5214,253,315,170,12,15,15,0.0,52,+1 Lap,1:25.609
5215,253,652,212,18,16,16,0.0,51,+2 Laps,1:25.901
5216,253,458,77,7,17,R,0.0,22,Transmission,1:26.041
5217,253,14,200,20,18,R,0.0,19,Retired,1:27.846
5218,253,419,20,13,19,R,0.0,15,Oil leak,1:27.819
5219,253,806,169,10,20,R,0.0,,Collision,
5220,254,331,135,1,1,1,10.0,61,Finished,1:48.345
5221,254,300,201,6,2,2,8.0,61,Finished,1:48.396
5222,254,17,170,5,3,3,6.0,61,Finished,1:48.240
5223,254,789,169,2,4,4,5.0,61,Finished,1:48.398
5224,254,137,28,11,5,5,4.0,61,Finished,1:48.369
5225,254,53,28,9,6,6,3.0,61,Finished,1:48.598
5226,254,416,135,8,7,7,2.0,61,Finished,1:49.283
5227,254,419,20,7,8,8,1.0,61,Finished,1:48.847
5228,254,539,212,10,9,9,0.0,61,Finished,1:49.371
5229,254,665,73,12,10,10,0.0,61,Finished,1:48.391
5230,254,652,212,3,11,11,0.0,61,Finished,1:48.352
5231,254,774,201,14,12,12,0.0,61,Finished,1:48.816
5232,254,247,73,17,13,13,0.0,61,Finished,1:49.417
5233,254,458,77,19,14,14,0.0,61,Finished,1:49.852
5234,254,14,200,16,15,R,0.0,47,Brakes,1:52.483
5235,254,132,200,13,16,R,0.0,47,Gearbox,1:50.636
5236,254,806,169,4,17,R,0.0,45,Brakes,1:49.319
5237,254,742,77,15,18,R,0.0,23,Collision,1:52.623
5238,254,346,20,20,19,R,0.0,19,Collision,1:51.346
5239,254,315,170,18,20,R,0.0,3,Brakes,1:57.192
5240,255,789,169,1,1,1,10.0,53,Finished,1:32.572
5241,255,774,201,2,2,2,8.0,53,Finished,1:33.152
5242,255,331,135,3,3,3,6.0,53,Finished,1:33.259
5243,255,665,73,5,4,4,5.0,53,Finished,1:32.999
5244,255,652,212,7,5,5,4.0,53,Finished,1:33.595
5245,255,346,20,4,6,6,3.0,53,Finished,1:33.600
5246,255,53,28,6,7,7,2.0,53,Finished,1:33.910
5247,255,137,28,10,8,8,1.0,53,Finished,1:33.251
5248,255,419,20,9,9,9,0.0,53,Finished,1:33.334
5249,255,17,170,16,10,10,0.0,53,Finished,1:33.946
5250,255,416,135,11,11,11,0.0,53,Finished,1:33.801
5251,255,247,73,14,12,12,0.0,53,Finished,1:33.479
5252,255,742,77,8,13,13,0.0,53,Finished,1:33.668
5253,255,458,77,18,14,14,0.0,53,Finished,1:34.294
5254,255,539,212,15,15,15,0.0,53,Finished,1:34.783
5255,255,315,170,17,16,16,0.0,52,+1 Lap,1:34.643
5256,255,806,169,19,17,17,0.0,51,+2 Laps,1:32.569
5257,255,14,200,12,18,R,0.0,43,Accident,1:34.049
5258,255,132,200,13,19,R,0.0,11,Clutch,1:35.392
5259,255,300,201,20,20,W,0.0,,Injured,
5260,256,806,169,2,1,1,10.0,71,Finished,1:13.733
5261,256,419,20,8,2,2,8.0,71,Finished,1:14.155
5262,256,331,135,17,3,3,6.0,71,Finished,1:14.345
5263,256,789,169,15,4,4,5.0,71,Finished,1:13.890
5264,256,137,28,14,5,5,4.0,71,Finished,1:14.353
5265,256,665,73,5,6,6,3.0,71,Finished,1:14.558
5266,256,132,200,6,7,7,2.0,71,Finished,1:14.563
5267,256,53,28,1,8,8,1.0,71,Finished,1:13.950
5268,256,416,135,16,9,9,0.0,71,Finished,1:14.303
5269,256,414,201,11,10,10,0.0,71,Finished,1:14.676
5270,256,247,73,19,11,11,0.0,71,Finished,1:14.931
5271,256,458,77,20,12,12,0.0,71,Finished,1:14.990
5272,256,315,170,13,13,13,0.0,70,+1 Lap,1:14.789
5273,256,14,200,12,14,14,0.0,70,+1 Lap,1:14.861
5274,256,539,212,9,15,R,0.0,30,Accident,1:15.073
5275,256,652,212,7,16,R,0.0,27,Gearbox,1:14.370
5276,256,346,20,18,17,R,0.0,21,Out of fuel,1:14.988
5277,256,742,77,3,18,R,0.0,,Accident,
5278,256,774,201,4,19,R,0.0,,Accident,
5279,256,17,170,10,20,R,0.0,,Accident,
5280,257,789,169,2,1,1,10.0,55,Finished,1:40.279
5281,257,806,169,3,2,2,8.0,55,Finished,1:40.571
5282,257,137,28,5,3,3,6.0,55,Finished,1:40.642
5283,257,53,28,4,4,4,5.0,55,Finished,1:40.449
5284,257,346,20,8,5,5,4.0,55,Finished,1:40.672
5285,257,414,201,12,6,6,3.0,55,Finished,1:40.779
5286,257,774,201,6,7,7,2.0,55,Finished,1:40.723
5287,257,132,200,10,8,8,1.0,55,Finished,1:40.326
5288,257,652,212,9,9,9,0.0,55,Finished,1:40.997
5289,257,419,20,7,10,10,0.0,55,Finished,1:40.924
5290,257,416,135,18,11,11,0.0,55,Finished,1:41.316
5291,257,665,73,11,12,12,0.0,55,Finished,1:40.843
5292,257,539,212,13,13,13,0.0,55,Finished,1:40.754
5293,257,17,170,15,14,14,0.0,55,Finished,1:40.757
5294,257,458,77,16,15,15,0.0,55,Finished,1:41.277
5295,257,247,73,20,16,16,0.0,54,+1 Lap,1:41.132
5296,257,742,77,17,17,17,0.0,54,+1 Lap,1:40.904
5297,257,315,170,19,18,18,0.0,54,+1 Lap,1:42.274
5298,257,331,135,1,19,R,0.0,20,Brakes,1:40.367
5299,257,14,200,14,20,R,0.0,18,Gearbox,1:43.318
5300,258,17,73,3,1,1,25.0,49,Finished,1:58.287
5301,258,496,73,2,2,2,18.0,49,Finished,1:59.732
5302,258,331,135,4,3,3,15.0,49,Finished,1:59.560
5303,258,789,169,1,4,4,12.0,49,Finished,2:00.218
5304,258,652,140,5,5,5,10.0,49,Finished,2:00.236
5305,258,692,140,7,6,6,8.0,49,Finished,2:00.204
5306,258,137,135,8,7,7,6.0,49,Finished,1:59.970
5307,258,806,169,6,8,8,4.0,49,Finished,1:59.487
5308,258,458,77,12,9,9,2.0,49,Finished,1:59.906
5309,258,53,212,11,10,10,1.0,49,Finished,1:59.833
5310,258,419,170,9,11,11,0.0,49,Finished,2:00.474
5311,258,742,77,10,12,12,0.0,49,Finished,1:59.393
5312,258,14,200,18,13,13,0.0,49,Finished,1:59.964
5313,258,373,212,13,14,14,0.0,48,+1 Lap,2:01.401
5314,258,416,120,21,15,15,0.0,47,+2 Laps,2:02.701
5315,258,132,200,15,16,16,0.0,46,Electrical,2:00.080
5316,258,774,120,20,17,17,0.0,46,Hydraulics,2:02.930
5317,258,862,172,14,18,R,0.0,28,Hydraulics,2:01.650
5318,258,702,88,23,19,R,0.0,17,Overheating,2:09.127
5319,258,300,209,19,20,R,0.0,16,Gearbox,2:07.062
5320,258,589,170,17,21,R,0.0,13,Suspension,2:04.307
5321,258,414,172,16,22,R,0.0,11,Hydraulics,2:05.044
5322,258,863,209,22,23,R,0.0,2,Hydraulics,2:09.361
5323,258,157,88,24,24,R,0.0,1,Accident,
5324,259,137,135,4,1,1,25.0,58,Finished,1:29.291
5325,259,419,170,9,2,2,18.0,58,Finished,1:29.570
5326,259,496,73,5,3,3,15.0,58,Finished,1:29.537
5327,259,17,73,3,4,4,12.0,58,Finished,1:29.707
5328,259,652,140,6,5,5,10.0,58,Finished,1:28.489
5329,259,331,135,11,6,6,8.0,58,Finished,1:28.506
5330,259,458,77,13,7,7,6.0,58,Finished,1:29.685
5331,259,53,212,8,8,8,4.0,58,Finished,1:29.210
5332,259,806,169,2,9,9,2.0,58,Finished,1:28.358
5333,259,692,140,7,10,10,1.0,58,Finished,1:29.185
5334,259,14,200,17,11,11,0.0,58,Finished,1:29.713
5335,259,862,172,14,12,12,0.0,58,Finished,1:30.587
5336,259,416,120,19,13,13,0.0,56,+2 Laps,1:33.638
5337,259,157,88,22,14,14,0.0,53,+5 Laps,1:35.045
5338,259,300,209,23,15,R,0.0,41,Suspension,1:34.230
5339,259,863,209,24,16,R,0.0,26,Hydraulics,1:36.607
5340,259,789,169,1,17,R,0.0,25,Wheel,1:31.556
5341,259,742,77,10,18,R,0.0,9,Engine,1:43.223
5342,259,589,170,18,19,R,0.0,9,Spun off,1:43.132
5343,259,702,88,21,20,R,0.0,4,Hydraulics,2:27.276
5344,259,132,200,12,21,R,0.0,,Collision,
5345,259,373,212,15,22,R,0.0,,Collision,
5346,259,414,172,16,23,R,0.0,,Collision,
5347,259,774,120,20,24,W,0.0,,Hydraulics,
5348,260,789,169,3,1,1,25.0,56,Finished,1:37.813
5349,260,806,169,1,2,2,18.0,56,Finished,1:37.054
5350,260,652,140,2,3,3,15.0,56,Finished,1:38.129
5351,260,419,170,6,4,4,12.0,56,Finished,1:38.074
5352,260,742,77,4,5,5,10.0,56,Finished,1:38.160
5353,260,331,135,20,6,6,8.0,56,Finished,1:37.745
5354,260,496,73,21,7,7,6.0,56,Finished,1:37.784
5355,260,137,135,17,8,8,4.0,56,Finished,1:38.501
5356,260,14,200,14,9,9,2.0,56,Finished,1:39.489
5357,260,373,212,5,10,10,1.0,56,Finished,1:39.124
5358,260,132,200,13,11,11,0.0,56,Finished,1:37.610
5359,260,53,212,7,12,12,0.0,55,+1 Lap,1:39.428
5360,260,17,73,19,13,13,0.0,54,Engine,1:37.231
5361,260,863,209,24,14,14,0.0,53,+3 Laps,1:43.224
5362,260,157,88,22,15,15,0.0,53,+3 Laps,1:44.790
5363,260,702,88,23,16,16,0.0,52,+4 Laps,1:45.334
5364,260,774,120,18,17,17,0.0,51,+5 Laps,1:43.753
5365,260,416,120,15,18,R,0.0,46,+10 Laps,1:42.701
5366,260,589,170,11,19,R,0.0,32,Gearbox,1:40.693
5367,260,458,77,10,20,R,0.0,12,Throttle,1:42.594
5368,260,692,140,8,21,R,0.0,9,Wheel,1:42.084
5369,260,414,172,9,22,R,0.0,8,Engine,1:43.340
5370,260,300,209,16,23,R,0.0,2,Spun off,1:46.388
5371,260,862,172,12,24,W,0.0,,Engine,
5372,261,137,135,5,1,1,25.0,56,Finished,1:42.886
5373,261,331,135,6,2,2,18.0,56,Finished,1:42.061
5374,261,652,140,4,3,3,15.0,56,Finished,1:43.245
5375,261,17,73,3,4,4,12.0,56,Finished,1:44.134
5376,261,419,170,8,5,5,10.0,56,Finished,1:43.630
5377,261,789,169,1,6,6,8.0,56,Finished,1:42.358
5378,261,589,170,14,7,7,6.0,56,Finished,1:43.801
5379,261,806,169,2,8,8,4.0,56,Finished,1:42.609
5380,261,496,73,7,9,9,2.0,56,Finished,1:44.594
5381,261,692,140,9,10,10,1.0,56,Finished,1:44.298
5382,261,742,77,10,11,11,0.0,56,Finished,1:44.364
5383,261,53,212,11,12,12,0.0,56,Finished,1:45.559
5384,261,14,200,12,13,13,0.0,56,Finished,1:43.755
5385,261,416,120,21,14,14,0.0,55,+1 Lap,1:47.141
5386,261,373,212,16,15,15,0.0,55,+1 Lap,1:44.549
5387,261,702,88,23,16,16,0.0,54,+2 Laps,1:48.216
5388,261,157,88,24,17,17,0.0,52,+4 Laps,1:48.788
5389,261,774,120,20,18,R,0.0,26,Hydraulics,1:49.675
5390,261,863,209,22,19,R,0.0,8,Clutch,1:53.185
5391,261,862,172,17,20,R,0.0,7,Technical,1:47.739
5392,261,132,200,13,21,R,0.0,,Accident,
5393,261,414,172,15,22,R,0.0,,Accident,
5394,261,458,77,18,23,R,0.0,,Accident,
5395,261,300,209,19,24,W,0.0,,Engine,
5396,262,806,169,1,1,1,25.0,66,Finished,1:24.828
5397,262,17,73,4,2,2,18.0,66,Finished,1:24.846
5398,262,789,169,2,3,3,15.0,66,Finished,1:25.176
5399,262,692,140,6,4,4,12.0,66,Finished,1:25.529
5400,262,137,135,5,5,5,10.0,66,Finished,1:25.166
5401,262,496,73,9,6,6,8.0,66,Finished,1:25.497
5402,262,742,77,11,7,7,6.0,66,Finished,1:25.845
5403,262,419,170,7,8,8,4.0,66,Finished,1:25.466
5404,262,53,212,17,9,9,2.0,65,+1 Lap,1:25.728
5405,262,14,200,15,10,10,1.0,65,+1 Lap,1:25.655
5406,262,589,170,19,11,11,0.0,65,+1 Lap,1:25.470
5407,262,414,172,10,12,12,0.0,65,+1 Lap,1:26.083
5408,262,652,140,8,13,13,0.0,65,+1 Lap,1:25.455
5409,262,331,135,3,14,14,0.0,64,Puncture,1:24.357
5410,262,458,77,16,15,15,0.0,64,Engine,1:25.924
5411,262,373,212,13,16,16,0.0,64,+2 Laps,1:26.863
5412,262,774,120,18,17,17,0.0,63,+3 Laps,1:29.564
5413,262,300,209,22,18,18,0.0,63,+3 Laps,1:29.776
5414,262,863,209,23,19,19,0.0,62,+4 Laps,1:29.904
5415,262,132,200,14,20,R,0.0,42,Hydraulics,1:26.724
5416,262,157,88,24,21,R,0.0,27,Suspension,1:32.041
5417,262,862,172,12,22,R,0.0,18,Collision,1:30.411
5418,262,702,88,21,23,R,0.0,,Accident,
5419,262,416,120,20,24,W,0.0,,Gearbox,
5420,263,806,169,1,1,1,25.0,78,Finished,1:15.318
5421,263,789,169,3,2,2,18.0,78,Finished,1:15.192
5422,263,419,170,2,3,3,15.0,78,Finished,1:15.353
5423,263,496,73,4,4,4,12.0,78,Finished,1:15.503
5424,263,331,135,5,5,5,10.0,78,Finished,1:16.219
5425,263,17,73,24,6,6,8.0,78,Finished,1:15.905
5426,263,652,140,6,7,7,6.0,78,Finished,1:15.959
5427,263,742,77,12,8,8,4.0,78,Finished,1:15.963
5428,263,458,77,10,9,9,2.0,78,Finished,1:16.142
5429,263,132,200,13,10,10,1.0,78,Finished,1:16.493
5430,263,14,200,17,11,11,0.0,78,Finished,1:16.381
5431,263,692,140,7,12,12,0.0,78,Finished,1:15.580
5432,263,589,170,14,13,13,0.0,73,Brakes,1:16.405
5433,263,157,88,23,14,14,0.0,70,Collision,1:19.553
5434,263,774,120,19,15,15,0.0,70,Collision,1:19.340
5435,263,416,120,18,16,R,0.0,58,Steering,1:18.401
5436,263,702,88,22,17,R,0.0,58,Hydraulics,1:20.130
5437,263,53,212,9,18,R,0.0,30,Suspension,1:19.074
5438,263,414,172,16,19,R,0.0,26,Gearbox,1:18.775
5439,263,863,209,21,20,R,0.0,25,Wheel,1:22.255
5440,263,300,209,20,21,R,0.0,22,Track rod,1:20.775
5441,263,862,172,15,22,R,0.0,21,Hydraulics,1:19.270
5442,263,137,135,8,23,R,0.0,2,Engine,2:14.285
5443,263,373,212,11,24,R,0.0,,Front wing,
5444,264,331,135,2,1,1,25.0,58,Finished,1:30.075
5445,264,137,135,4,2,2,18.0,58,Finished,1:29.895
5446,264,806,169,1,3,3,15.0,58,Finished,1:29.195
5447,264,692,140,5,4,4,12.0,58,Finished,1:29.810
5448,264,652,140,6,5,5,10.0,58,Finished,1:29.977
5449,264,419,170,7,6,6,8.0,58,Finished,1:29.580
5450,264,496,73,8,7,7,6.0,58,Finished,1:29.996
5451,264,17,73,12,8,8,4.0,58,Finished,1:30.011
5452,264,742,77,11,9,9,2.0,58,Finished,1:29.959
5453,264,414,172,10,10,10,1.0,58,Finished,1:30.891
5454,264,862,172,13,11,11,0.0,58,Finished,1:30.421
5455,264,14,200,16,12,12,0.0,58,Finished,1:29.535
5456,264,458,77,18,13,13,0.0,57,+1 Lap,1:31.421
5457,264,53,212,15,14,14,0.0,57,+1 Lap,1:30.933
5458,264,589,170,9,15,15,0.0,57,+1 Lap,1:29.165
5459,264,132,200,14,16,16,0.0,57,+1 Lap,1:29.588
5460,264,373,212,17,17,17,0.0,57,+1 Lap,1:30.620
5461,264,300,209,21,18,18,0.0,55,+3 Laps,1:32.265
5462,264,863,209,23,19,19,0.0,55,+3 Laps,1:33.257
5463,264,157,88,24,20,20,0.0,52,Fuel pump,1:34.585
5464,264,702,88,22,21,R,0.0,46,Fuel pressure,1:34.247
5465,264,789,169,3,22,R,0.0,39,Collision,1:30.181
5466,264,416,120,20,23,R,0.0,33,Hydraulics,1:34.363
5467,264,774,120,19,24,R,0.0,32,Hydraulics,1:34.463
5468,265,331,135,1,1,1,25.0,70,Finished,1:17.806
5469,265,137,135,4,2,2,18.0,70,Finished,1:18.144
5470,265,17,73,3,3,3,15.0,70,Finished,1:18.207
5471,265,789,169,2,4,4,12.0,70,Finished,1:18.417
5472,265,806,169,7,5,5,10.0,70,Finished,1:18.148
5473,265,652,140,10,6,6,8.0,70,Finished,1:17.832
5474,265,419,170,8,7,7,6.0,70,Finished,1:16.972
5475,265,132,200,15,8,8,4.0,69,+1 Lap,1:19.784
5476,265,458,77,5,9,9,2.0,69,+1 Lap,1:19.349
5477,265,742,77,9,10,10,1.0,69,+1 Lap,1:19.530
5478,265,692,140,13,11,11,0.0,69,+1 Lap,1:19.577
5479,265,14,200,16,12,12,0.0,69,+1 Lap,1:19.842
5480,265,373,212,12,13,13,0.0,69,+1 Lap,1:18.912
5481,265,53,212,11,14,14,0.0,69,+1 Lap,1:19.175
5482,265,496,73,6,15,15,0.0,69,+1 Lap,1:18.325
5483,265,416,120,19,16,16,0.0,68,+2 Laps,1:20.654
5484,265,589,170,14,17,17,0.0,68,+2 Laps,1:19.453
5485,265,157,88,24,18,18,0.0,66,+4 Laps,1:21.884
5486,265,863,209,23,19,19,0.0,65,+5 Laps,1:21.937
5487,265,300,209,21,20,R,0.0,55,Mechanical,1:21.669
5488,265,774,120,20,21,R,0.0,47,Brakes,1:20.791
5489,265,862,172,17,22,R,0.0,31,Engine,1:20.574
5490,265,702,88,22,23,R,0.0,14,Hydraulics,1:24.524
5491,265,414,172,18,24,R,0.0,1,Accident,
5492,266,789,169,1,1,1,25.0,57,Finished,1:39.141
5493,266,331,135,3,2,2,18.0,57,Finished,1:39.156
5494,266,137,135,7,3,3,15.0,57,Finished,1:38.766
5495,266,53,212,9,4,4,12.0,57,Finished,1:39.489
5496,266,419,170,6,5,5,10.0,57,Finished,1:39.542
5497,266,742,77,13,6,6,8.0,57,Finished,1:39.803
5498,266,414,172,18,7,7,6.0,57,Finished,1:39.517
5499,266,17,73,4,8,8,4.0,57,Finished,1:39.889
5500,266,132,200,11,9,9,2.0,57,Finished,1:40.084
5501,266,652,140,12,10,10,1.0,57,Finished,1:39.878
5502,266,496,73,5,11,11,0.0,57,Finished,1:40.208
5503,266,862,172,16,12,12,0.0,57,Finished,1:40.430
5504,266,14,200,17,13,13,0.0,57,Finished,1:40.327
5505,266,589,170,10,14,14,0.0,57,Finished,1:40.100
5506,266,692,140,15,15,15,0.0,57,Finished,1:38.968
5507,266,458,77,14,16,16,0.0,57,Finished,1:40.305
5508,266,863,209,21,17,17,0.0,56,+1 Lap,1:42.414
5509,266,157,88,23,18,18,0.0,55,+2 Laps,1:43.820
5510,266,300,209,22,19,19,0.0,55,+2 Laps,1:42.319
5511,266,702,88,24,20,20,0.0,55,+2 Laps,1:42.927
5512,266,774,120,19,21,21,0.0,53,+4 Laps,1:41.770
5513,266,373,212,8,22,R,0.0,49,Exhaust,1:40.790
5514,266,416,120,20,23,R,0.0,8,Collision,1:46.130
5515,266,806,169,2,24,R,0.0,8,Collision,1:44.064
5516,267,806,169,2,1,1,25.0,52,Finished,1:32.364
5517,267,331,135,4,2,2,18.0,52,Finished,1:32.758
5518,267,652,140,5,3,3,15.0,52,Finished,1:32.952
5519,267,137,135,14,4,4,12.0,52,Finished,1:33.003
5520,267,53,212,8,5,5,10.0,52,Finished,1:33.615
5521,267,414,172,12,6,6,8.0,52,Finished,1:33.558
5522,267,789,169,1,7,7,6.0,52,Finished,1:31.967
5523,267,742,77,11,8,8,4.0,52,Finished,1:34.337
5524,267,692,140,10,9,9,2.0,52,Finished,1:34.171
5525,267,373,212,13,10,10,1.0,52,Finished,1:33.989
5526,267,458,77,20,11,11,0.0,52,Finished,1:34.018
5527,267,132,200,16,12,12,0.0,52,Finished,1:32.980
5528,267,589,170,15,13,13,0.0,52,Finished,1:32.484
5529,267,17,73,3,14,14,0.0,52,Finished,1:30.874
5530,267,496,73,7,15,15,0.0,52,Finished,1:31.646
5531,267,774,120,21,16,16,0.0,51,+1 Lap,1:36.519
5532,267,416,120,18,17,17,0.0,51,+1 Lap,1:36.251
5533,267,300,209,19,18,18,0.0,50,+2 Laps,1:36.415
5534,267,157,88,23,19,19,0.0,50,+2 Laps,1:38.798
5535,267,833,88,24,20,20,0.0,50,+2 Laps,1:38.309
5536,267,14,200,17,21,R,0.0,44,Brakes,1:33.748
5537,267,862,172,9,22,R,0.0,29,Collision,1:35.883
5538,267,419,170,6,23,R,0.0,19,Driveshaft,1:36.846
5539,267,863,209,22,24,R,0.0,9,Hydraulics,1:40.641
5540,268,17,73,2,1,1,25.0,67,Finished,1:15.880
5541,268,496,73,3,2,2,18.0,67,Finished,1:16.097
5542,268,789,169,1,3,3,15.0,67,Finished,1:15.824
5543,268,331,135,6,4,4,12.0,67,Finished,1:16.503
5544,268,137,135,5,5,5,10.0,67,Finished,1:16.451
5545,268,806,169,4,6,6,8.0,67,Finished,1:16.678
5546,268,419,170,7,7,7,6.0,66,+1 Lap,1:17.166
5547,268,652,140,9,8,8,4.0,66,+1 Lap,1:16.609
5548,268,692,140,11,9,9,2.0,66,+1 Lap,1:17.088
5549,268,589,170,13,10,10,1.0,66,+1 Lap,1:17.198
5550,268,414,172,12,11,11,0.0,66,+1 Lap,1:17.100
5551,268,53,212,8,12,12,0.0,66,+1 Lap,1:17.029
5552,268,373,212,10,13,13,0.0,66,+1 Lap,1:16.836
5553,268,862,172,14,14,14,0.0,66,+1 Lap,1:16.527
5554,268,14,200,15,15,15,0.0,66,+1 Lap,1:16.971
5555,268,458,77,21,16,16,0.0,65,+2 Laps,1:16.596
5556,268,742,77,19,17,17,0.0,65,+2 Laps,1:16.687
5557,268,300,209,23,18,18,0.0,64,+3 Laps,1:18.211
5558,268,702,88,20,19,19,0.0,63,+4 Laps,1:20.861
5559,268,416,120,18,20,R,0.0,56,Collision,1:20.664
5560,268,863,209,24,21,R,0.0,50,Gearbox,1:20.703
5561,268,833,88,22,22,R,0.0,19,Engine,1:23.541
5562,268,774,120,17,23,R,0.0,3,Gearbox,2:14.452
5563,268,132,200,16,24,R,0.0,1,Collision,
5564,269,806,169,2,1,1,25.0,70,Finished,1:22.651
5565,269,17,73,3,2,2,18.0,70,Finished,1:23.195
5566,269,789,169,1,3,3,15.0,70,Finished,1:22.362
5567,269,496,73,4,4,4,12.0,70,Finished,1:23.329
5568,269,589,170,7,5,5,10.0,70,Finished,1:23.799
5569,269,373,212,10,6,6,8.0,70,Finished,1:24.204
5570,269,862,172,9,7,7,6.0,69,+1 Lap,1:24.342
5571,269,137,135,11,8,8,4.0,69,+1 Lap,1:24.205
5572,269,414,172,23,9,9,2.0,69,+1 Lap,1:24.282
5573,269,53,212,12,10,10,1.0,69,+1 Lap,1:22.811
5574,269,692,140,14,11,11,0.0,69,+1 Lap,1:25.372
5575,269,132,200,15,12,12,0.0,69,+1 Lap,1:25.449
5576,269,458,77,16,13,13,0.0,69,+1 Lap,1:25.358
